,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
14691,1,5,5,2,2000,5,2,1
14692,2,5,5,1,2000,12,19,10
14693,1,5,5,1,2001,5,8,1
14694,1,3,6,1,1992,4,21,25
14695,1,3,6,1,1993,8,24,19
14696,1,5,6,1,1996,2,23,19
14697,1,5,6,1,1996,5,3,24
14699,4,5,6,1,1999,2,9,10
14700,2,5,6,1,1999,5,4,10
14701,3,5,6,1,2000,3,15,11
14702,1,5,6,1,2001,3,27,10
14703,1,5,6,1,2002,1,29,23
14704,1,5,8,1,1997,10,13,24
14705,1,5,10,1,1992,3,14,11
14709,1,5,10,1,1995,3,17,10
14710,1,1,10,1,1996,1,25,1
14711,2,5,10,1,1996,1,30,1
14713,1,5,10,1,1999,4,23,26
14714,2,5,10,1,1999,9,24,10
14715,2,5,10,1,2000,11,17,1
14717,2,5,10,1,2001,5,25,1
14718,1,2,12,1,1992,5,12,10
14719,2,2,12,1,1992,7,21,1
14720,1,2,12,1,1993,4,21,1
14721,1,2,12,1,1993,5,5,10
14722,1,2,12,1,1993,8,25,1
14723,1,2,12,1,1994,4,22,11
14724,2,2,12,1,1995,7,18,26
14725,1,2,12,1,1995,12,4,10
14726,1,2,12,1,1995,12,5,11
14727,2,2,12,1,1996,10,21,24
14728,2,2,12,1,1996,12,6,23
14729,5,2,12,1,1997,3,25,10
14730,1,2,12,1,1998,3,23,24
14731,2,2,12,1,1998,3,24,1
14732,1,2,12,2,1998,3,30,1
14733,3,2,12,1,1998,3,31,10
14734,1,2,12,1,1999,7,8,1
14735,1,5,12,1,2000,2,23,10
14736,1,5,12,1,2000,2,24,24
14737,2,5,12,1,2000,6,7,1
14738,1,5,12,1,2000,6,22,1
14739,1,5,12,1,2000,8,25,1
14740,5,5,12,1,2000,12,7,1
14741,1,5,12,1,2001,1,11,24
14742,5,5,12,1,2002,10,2,11
14743,1,5,12,2,2002,10,9,10
14744,2,5,12,1,2002,12,9,25
14745,1,2,13,1,1993,6,28,19
14746,1,2,13,1,1993,12,7,23
14747,2,2,13,1,1994,3,31,1
14748,1,2,13,1,1995,4,7,10
14749,1,2,13,1,1995,5,17,11
14750,1,2,13,1,1996,11,14,1
14751,1,2,13,1,1996,11,15,19
14752,1,2,13,1,1998,6,10,10
14753,1,5,13,1,2002,1,24,25
14754,1,5,13,1,2002,3,12,10
14755,1,5,13,1,2002,8,16,1
14756,1,5,13,1,2002,11,13,10
14757,1,5,16,1,1994,1,6,1
14758,1,5,17,1,1994,5,10,11
14759,2,5,17,1,1995,3,22,24
14761,2,5,17,1,1995,5,17,10
14762,1,5,17,1,1995,9,20,1
14763,1,5,17,1,1995,11,22,11
14764,2,5,17,1,1996,9,18,1
14765,2,5,17,1,1997,11,19,10
14766,2,5,17,1,1997,11,19,11
14767,1,5,17,1,1998,1,21,10
14768,1,5,17,1,1999,3,17,1
14769,2,2,18,1,1994,12,8,1
14770,2,5,18,1,1996,7,18,1
14771,2,5,18,1,1997,11,20,10
14772,1,5,18,1,1998,1,29,1
14773,1,5,18,1,1999,12,9,23
14774,1,5,18,1,2001,3,14,10
14775,1,5,18,1,2001,6,27,23
14776,1,2,21,1,1997,7,1,10
14777,1,5,21,1,1999,5,25,1
14778,1,5,22,1,1993,3,5,26
14779,2,5,22,1,1995,5,16,1
14780,2,5,22,1,1996,3,1,10
14781,1,5,22,1,1997,4,24,10
14782,2,5,22,1,1999,1,8,1
14783,2,5,22,1,2000,6,6,10
14784,1,5,22,1,2002,5,10,11
14785,1,5,24,1,1994,5,17,1
14786,2,5,24,1,1997,7,2,1
14788,1,5,28,1,2002,7,17,1
14789,1,5,28,1,2002,12,11,24
14790,1,5,29,1,1992,10,21,26
14791,2,5,29,1,1993,1,27,1
14792,2,5,29,1,1993,7,21,6
14793,2,5,29,1,1993,7,28,1
14794,1,5,29,1,1993,10,6,1
14795,2,5,29,1,1995,5,3,10
14796,2,5,29,1,1995,6,21,1
14797,1,5,29,1,1995,7,26,10
14798,1,5,29,1,1995,11,15,1
14799,2,5,29,1,1995,11,29,11
14800,2,5,29,1,1995,12,6,1
14801,1,5,29,1,1996,2,21,1
14802,1,5,29,1,1996,4,10,23
14803,3,5,29,1,1996,7,31,1
14804,2,5,29,1,1996,8,7,23
14805,1,5,29,1,1996,8,21,24
14806,1,5,29,1,1996,12,11,1
14807,1,5,29,1,1997,1,29,10
14808,1,5,29,1,1997,8,6,1
14809,1,5,29,1,1997,8,13,1
14810,1,5,29,1,1997,8,20,24
14811,2,5,29,1,1997,9,24,10
14812,1,5,29,1,1997,10,22,6
14813,2,5,29,1,1998,2,25,10
14814,2,5,29,1,1998,3,25,10
14815,1,5,29,1,1998,4,22,1
14816,2,5,29,1,1999,1,13,24
14817,1,5,29,1,1999,2,24,1
14818,1,5,29,1,1999,3,10,1
14819,2,5,29,1,1999,4,14,1
14820,2,5,29,1,1999,4,28,1
14821,2,5,29,1,1999,5,26,10
14822,2,5,29,1,1999,6,16,24
14823,1,5,29,1,1999,6,30,1
14824,1,5,29,1,1999,9,1,26
14825,1,5,29,1,2000,3,22,24
14826,1,5,29,1,2000,6,28,10
14827,1,5,29,1,2000,8,30,10
14828,2,5,29,1,2000,9,13,10
14829,1,5,29,1,2000,11,15,1
14830,1,5,29,1,2001,2,7,1
14831,1,5,29,1,2001,3,28,10
14832,2,5,29,1,2001,4,25,10
14834,1,5,29,1,2002,1,9,1
14835,2,5,29,1,2002,2,6,24
14836,1,5,29,1,2002,3,6,23
14837,1,5,29,1,2002,4,10,25
14838,1,5,29,1,2002,8,14,1
14839,1,5,29,1,2002,11,20,10
14840,1,5,30,1,1995,5,10,24
14841,1,5,30,1,1998,2,24,24
14843,1,5,32,1,1996,3,30,1
14846,5,5,32,1,1998,10,5,10
14847,4,5,32,1,1999,4,5,10
14848,1,5,32,1,2001,4,21,24
14850,1,3,37,1,1994,6,15,10
14851,1,5,37,1,1995,1,24,11
14852,1,5,37,1,1995,9,22,1
14853,1,3,37,1,1998,1,30,11
14854,1,5,37,1,1998,8,14,1
14855,1,5,37,1,1998,11,20,1
14856,1,5,37,1,1999,3,26,1
14857,2,5,37,1,1999,9,24,1
14858,1,5,37,1,1999,10,21,1
14859,2,5,37,1,1999,11,19,10
14860,2,5,37,1,2000,11,9,11
14861,2,5,37,1,2001,3,9,23
14862,1,5,37,1,2002,12,6,6
14863,2,5,37,1,2002,12,10,10
14864,1,5,39,1,1999,2,19,10
14865,2,5,39,1,2001,6,14,10
14866,1,5,39,1,2002,2,19,10
14867,2,5,39,1,2002,4,26,25
14868,1,5,39,1,2002,9,25,11
14869,2,5,40,1,1992,3,10,10
14871,1,5,40,1,1995,3,20,23
14872,1,5,40,1,1995,7,1,10
14873,2,5,40,1,1995,8,11,1
14874,1,5,40,1,1996,4,26,10
14875,1,5,40,1,1996,8,9,10
14876,3,5,40,1,1997,5,8,10
14877,1,5,40,1,1998,2,20,1
14879,4,5,40,1,1998,12,10,1
14880,1,5,40,1,1998,12,17,1
14881,5,5,40,1,1999,1,7,1
14882,1,5,40,1,1999,2,4,1
14883,1,5,40,1,1999,6,3,1
14884,1,5,40,1,1999,7,8,10
14885,2,5,40,1,1999,12,2,19
14886,2,5,40,1,1999,12,9,10
14887,2,5,40,1,2000,1,6,11
14888,1,5,40,1,2000,1,13,25
14889,2,5,40,1,2000,2,10,11
14890,2,5,40,1,2000,3,23,19
14891,2,5,40,1,2000,4,27,10
14892,2,5,40,1,2000,5,25,10
14893,3,5,40,1,2000,6,1,1
14894,1,5,40,1,2000,6,8,25
14895,2,5,40,1,2000,6,15,6
14896,1,5,40,1,2000,7,20,10
14897,1,5,40,1,2000,8,10,24
14898,2,5,40,1,2001,1,9,19
14899,2,5,40,2,2001,1,11,1
14900,1,5,40,1,2001,1,16,1
14901,5,5,40,1,2001,1,18,26
14902,1,5,40,1,2001,1,23,10
14903,1,5,40,1,2001,1,25,10
14904,1,5,40,1,2001,1,30,26
14905,1,5,40,1,2001,2,1,1
14906,1,5,40,1,2001,3,1,1
14907,1,5,40,1,2001,3,27,1
14908,1,5,40,2,2001,5,1,6
14909,1,5,40,1,2001,5,22,1
14910,2,5,40,1,2001,5,29,6
14911,1,5,40,1,2001,6,11,1
14912,1,5,40,1,2002,1,29,10
14913,1,5,40,1,2002,1,31,10
14914,1,5,40,1,2002,7,23,25
14915,1,5,40,1,2002,7,30,1
14916,1,5,40,1,2002,12,10,10
14917,1,5,40,1,2002,12,12,10
14918,2,5,40,1,2002,12,17,10
14919,1,5,41,1,1996,9,6,24
14920,1,5,41,1,1997,5,16,24
14921,1,5,42,1,1995,5,2,1
14922,1,5,42,1,1995,8,16,1
14923,1,5,42,1,1999,7,6,11
14924,2,5,45,1,1995,8,18,25
14925,1,5,45,1,1996,5,31,1
14926,1,5,45,1,1996,7,19,1
14927,1,5,45,1,1996,9,6,11
14928,1,2,45,1,1996,10,4,24
14929,1,5,45,1,1996,11,15,10
14930,2,5,45,1,1996,11,22,11
14931,1,5,45,1,1997,6,13,10
14932,2,5,45,1,1997,11,7,10
14933,1,5,45,1,1998,3,6,11
14936,2,5,45,1,1998,12,4,10
14937,2,5,45,1,1998,12,4,10
14940,2,5,45,1,1999,1,8,23
14941,1,5,45,1,1999,1,22,1
14942,2,5,45,1,1999,11,12,25
14943,1,5,45,1,1999,12,3,10
14944,2,5,45,1,2000,11,3,10
14945,1,5,45,1,2002,5,3,1
14946,2,5,45,1,2002,8,23,10
14947,1,5,45,1,2002,9,13,26
14948,5,5,48,1,1992,1,22,10
14949,1,5,48,1,1992,2,11,11
14950,1,5,48,1,1992,2,28,1
14951,1,5,48,1,1992,3,3,23
14953,1,5,48,1,1992,5,7,10
14954,5,5,48,1,1992,5,20,11
14955,1,5,48,1,1992,5,22,6
14956,2,5,48,1,1992,8,11,23
14957,2,5,48,1,1992,9,22,10
14959,2,5,48,1,1992,12,10,24
14960,5,5,48,1,1993,3,23,10
14961,5,5,48,1,1993,3,25,1
14962,2,5,48,1,1993,5,4,23
14963,5,5,48,1,1993,5,12,1
14964,1,5,48,1,1993,5,18,10
14965,1,5,48,1,1993,6,29,1
14966,2,5,48,1,1993,7,1,10
14967,2,5,48,1,1993,7,30,10
14968,1,5,48,1,1993,8,5,10
14969,1,5,48,1,1993,8,12,10
14970,2,5,48,1,1993,8,20,25
14971,5,5,48,1,1993,8,24,10
14972,2,5,48,1,1993,8,31,10
14973,1,5,48,1,1993,9,3,24
14974,2,5,48,1,1993,9,28,24
14975,1,5,48,1,1993,11,10,25
14976,2,5,48,1,1993,12,15,10
14977,1,5,48,1,1994,2,2,10
14978,2,5,48,1,1994,3,31,25
14979,1,5,48,1,1994,4,4,25
14980,1,5,48,1,1994,4,26,25
14981,2,5,48,1,1994,5,3,1
14982,1,5,48,1,1994,5,27,1
14983,1,5,48,1,1994,6,14,25
14984,1,5,48,1,1994,8,2,10
14985,5,5,48,1,1994,9,16,10
14986,1,5,48,1,1994,9,20,1
14988,1,5,48,1,1994,11,22,10
14989,2,5,48,1,1994,12,6,23
14990,1,5,48,1,1994,12,11,10
14991,1,5,48,1,1995,1,4,24
14992,5,5,48,1,1995,1,17,1
14993,1,5,48,1,1995,1,31,10
14994,2,5,48,1,1995,1,31,10
14995,1,5,48,1,1995,2,7,25
14996,1,5,48,1,1995,2,16,10
14997,2,5,48,1,1995,2,21,11
14998,1,5,48,1,1995,4,6,10
14999,1,5,48,1,1995,6,1,19
15000,2,5,48,1,1995,6,8,10
15001,2,5,48,1,1995,6,20,23
15002,2,5,48,1,1995,6,21,11
15003,2,5,48,1,1995,8,15,1
15004,2,5,48,1,1995,9,19,10
15005,1,5,48,1,1995,10,4,10
15006,2,5,48,1,1995,12,6,1
15007,4,5,48,1,1995,12,7,1
15008,5,5,48,1,1995,12,11,11
15009,1,5,48,1,1995,12,12,23
15010,1,5,48,1,1996,2,9,10
15011,2,5,48,1,1996,2,27,11
15012,5,5,48,1,1996,9,18,23
15013,1,5,48,1,1997,2,10,24
15014,2,5,48,1,1997,3,12,19
15015,1,5,48,1,1997,4,2,10
15016,1,5,48,1,1997,4,3,1
15017,1,5,48,1,1997,4,14,19
15018,1,5,48,1,1997,4,16,1
15019,1,5,48,1,1997,4,21,11
15020,1,5,48,1,1997,4,29,23
15021,2,5,48,1,1997,5,6,10
15022,2,5,48,1,1997,5,13,10
15024,1,5,48,1,1997,5,19,23
15025,1,5,48,1,1997,5,20,25
15026,2,5,48,1,1997,5,21,10
15027,1,5,48,1,1997,5,22,10
15028,1,5,48,1,1997,5,28,1
15029,2,5,48,1,1997,6,2,10
15030,2,5,48,1,1997,6,3,11
15031,2,5,48,1,1997,6,4,10
15032,5,5,48,1,1997,6,4,11
15033,1,5,48,1,1997,6,11,10
15034,1,5,48,1,1997,6,16,10
15035,2,5,48,1,1997,6,17,24
15036,5,5,48,1,1997,6,18,10
15038,2,5,48,1,1997,9,9,23
15039,2,5,48,1,1997,9,22,10
15040,1,5,48,1,1997,9,25,11
15041,1,5,48,1,1997,9,30,10
15042,2,5,48,1,1997,10,1,10
15043,1,5,48,1,1997,10,8,11
15044,2,5,48,1,1997,10,28,1
15045,4,5,48,1,1997,11,4,24
15046,1,5,48,1,1997,11,6,25
15047,1,5,48,1,1997,11,19,24
15048,2,5,48,1,1997,11,21,10
15049,1,5,48,1,1997,12,9,1
15050,1,5,48,2,1998,2,3,10
15051,1,5,48,1,1998,2,9,1
15052,1,5,48,1,1998,3,11,26
15053,1,5,48,1,1998,4,24,1
15054,1,5,48,1,1998,4,24,1
15055,1,5,48,1,1998,4,29,1
15056,2,5,48,1,1998,5,18,10
15057,5,5,48,1,1998,5,19,11
15058,1,5,48,1,1998,6,11,10
15059,1,5,48,1,1998,6,15,1
15061,5,5,48,1,1998,8,26,1
15062,1,5,48,1,1998,9,9,10
15063,5,5,48,1,1998,9,23,10
15064,5,5,48,1,1998,10,1,1
15065,1,5,48,1,1998,10,7,1
15066,1,5,48,1,1998,11,17,24
15069,2,5,48,1,1998,12,15,1
15070,1,5,48,1,1999,1,5,11
15071,1,5,48,1,1999,1,13,1
15072,5,5,48,1,1999,1,26,1
15073,5,5,48,1,1999,2,10,1
15074,1,5,48,1,1999,2,11,10
15075,5,5,48,1,1999,2,16,6
15076,2,5,48,1,1999,2,24,10
15077,2,5,48,1,1999,3,26,25
15078,1,5,48,1,1999,3,30,10
15079,1,5,48,1,1999,4,28,1
15080,5,5,48,1,1999,5,4,10
15081,2,5,48,1,1999,5,5,23
15082,1,5,48,1,1999,6,1,1
15083,1,5,48,1,1999,6,17,1
15084,1,5,48,1,1999,7,1,10
15085,2,5,48,1,1999,7,7,11
15086,1,5,48,1,1999,8,4,10
15087,2,5,48,1,1999,8,5,19
15088,2,5,48,1,1999,8,10,10
15089,1,5,48,1,1999,8,11,24
15090,5,5,48,1,1999,8,18,23
15091,1,5,48,1,1999,9,1,10
15093,2,5,48,1,1999,9,14,10
15094,1,5,48,1,1999,9,21,10
15095,1,5,48,1,1999,10,12,1
15096,1,5,48,1,1999,10,14,11
15097,3,5,48,1,1999,10,28,11
15098,2,5,48,1,1999,11,16,1
15099,1,5,48,1,1999,11,17,10
15100,5,5,48,1,1999,11,18,10
15101,1,5,48,1,1999,12,8,1
15102,1,5,48,1,1999,12,9,1
15103,1,5,48,1,1999,12,14,10
15104,2,5,48,1,1999,12,15,10
15105,1,5,48,1,2000,1,12,25
15106,1,5,48,1,2000,1,18,25
15107,2,5,48,1,2000,1,20,11
15108,1,5,48,1,2000,1,21,1
15109,1,5,48,1,2000,1,24,1
15110,2,5,48,1,2000,1,25,10
15111,2,5,48,1,2000,2,23,23
15112,1,5,48,2,2000,2,24,1
15113,2,5,48,1,2000,3,1,19
15114,2,5,48,1,2000,3,14,10
15115,1,5,48,1,2000,3,15,11
15116,1,5,48,1,2000,5,4,25
15117,1,5,48,1,2000,5,9,25
15118,1,5,48,1,2000,5,11,1
15119,2,5,48,1,2000,5,23,10
15120,1,5,48,1,2000,5,24,10
15121,2,5,48,1,2000,5,25,24
15123,1,5,48,1,2000,6,12,1
15124,2,5,48,1,2000,6,14,10
15125,5,5,48,1,2000,6,15,23
15126,2,5,48,1,2000,6,22,10
15127,5,5,48,1,2000,6,29,10
15128,1,5,48,1,2000,7,12,11
15129,5,5,48,1,2000,7,26,10
15130,2,5,48,1,2000,8,9,23
15131,5,5,48,1,2000,8,9,11
15132,2,5,48,1,2000,8,16,10
15133,1,5,48,1,2000,8,22,25
15134,1,5,48,1,2000,8,23,23
15135,2,5,48,1,2000,8,30,1
15136,1,5,48,1,2000,9,27,11
15137,1,5,48,1,2000,11,1,6
15138,5,5,48,1,2000,11,9,24
15140,2,5,48,1,2000,11,15,24
15141,1,5,48,1,2000,12,5,24
15142,1,5,48,1,2000,12,6,1
15143,1,5,48,1,2000,12,7,10
15144,1,5,48,1,2000,21,27,1
15145,1,5,48,1,2001,1,9,11
15146,1,5,48,1,2001,1,18,24
15147,2,5,48,1,2001,1,29,11
15148,5,5,48,1,2001,2,8,10
15149,1,5,48,1,2001,3,7,1
15150,1,5,48,1,2001,4,3,1
15151,2,5,48,1,2001,4,25,24
15152,1,5,48,1,2001,6,13,1
15154,2,5,48,1,2002,1,16,10
15155,2,5,48,1,2002,1,30,1
15156,1,5,48,1,2002,1,31,1
15157,1,5,48,1,2002,2,28,10
15158,2,5,48,1,2002,3,7,1
15159,5,5,48,1,2002,4,10,1
15161,1,5,48,1,2002,4,18,10
15162,5,5,48,1,2002,4,30,10
15163,2,5,48,1,2002,5,9,11
15164,1,5,48,1,2002,5,16,1
15165,5,5,48,1,2002,5,22,10
15166,2,5,48,1,2002,5,28,10
15167,1,5,48,1,2002,5,30,10
15168,1,5,48,1,2002,6,13,10
15169,1,5,48,1,2002,6,25,1
15170,2,5,48,1,2002,6,26,11
15171,1,5,48,1,2002,8,7,10
15172,2,5,48,1,2002,8,8,10
15173,5,5,48,1,2002,8,14,10
15174,1,5,48,1,2002,8,20,11
15175,2,5,48,1,2002,8,28,10
15176,2,5,48,1,2002,9,10,10
15177,1,5,48,1,2002,9,17,10
15178,1,5,48,1,2002,9,18,23
15179,1,5,48,1,2002,9,24,1
15180,2,5,48,1,2002,9,25,10
15181,1,5,48,1,2002,10,1,24
15182,1,5,48,1,2002,11,19,1
15183,1,5,48,1,2002,11,20,1
15184,5,5,48,1,2002,12,4,1
15185,1,5,48,1,2002,12,11,1
15187,1,4,49,1,1996,1,26,11
15188,1,5,49,1,1999,10,15,10
15189,1,2,51,1,1992,5,20,11
15190,1,2,51,1,1992,7,23,11
15193,2,2,51,1,1993,1,19,10
15195,1,2,51,1,1993,6,17,11
15197,1,2,51,1,1993,12,16,11
15198,2,2,51,1,1994,3,3,10
15199,2,2,51,1,1994,4,27,11
15200,2,5,51,1,1995,1,24,10
15201,2,5,51,1,1995,6,25,10
15202,1,5,51,1,1995,9,27,6
15203,2,5,51,1,1995,10,19,1
15204,1,5,51,1,1995,11,13,10
15205,1,5,51,1,1996,1,4,10
15206,2,5,51,1,1996,1,23,10
15207,1,5,51,1,1996,7,17,10
15208,2,5,51,1,1996,11,21,23
15209,1,5,51,1,1996,12,3,1
15210,2,5,51,1,1996,12,10,10
15211,1,5,51,1,1996,12,12,11
15212,1,5,51,1,1996,12,16,19
15213,1,5,51,1,1997,2,6,25
15214,2,5,51,1,1997,2,26,25
15215,1,5,51,1,1997,7,17,1
15216,1,5,51,1,1997,7,23,11
15217,2,5,51,1,1997,8,19,10
15218,5,5,51,1,1997,9,17,6
15219,2,5,51,1,1997,11,13,10
15220,2,5,51,1,1997,12,9,19
15221,1,5,51,1,1997,12,11,19
15222,2,5,51,1,1998,2,10,10
15223,1,5,51,1,1998,3,18,1
15224,2,5,51,1,1998,3,25,10
15225,5,5,51,1,1998,4,14,11
15227,1,5,51,1,1998,7,23,10
15229,2,5,51,1,1998,8,31,1
15230,1,2,51,1,1998,9,23,1
15233,2,5,51,1,1998,11,17,1
15235,2,5,51,1,1999,1,20,10
15236,1,5,51,1,1999,2,4,10
15237,1,5,51,1,1999,3,9,10
15238,1,5,51,1,1999,3,25,6
15239,2,5,51,1,1999,4,13,10
15240,1,5,51,1,1999,4,20,10
15241,1,5,51,1,1999,4,28,1
15242,1,5,51,1,1999,4,29,10
15243,1,5,51,1,1999,7,21,25
15244,2,5,51,1,1999,8,17,6
15245,1,5,51,1,1999,9,16,24
15246,2,5,51,1,1999,10,19,10
15247,2,5,51,1,1999,11,9,1
15248,2,5,51,1,1999,12,9,10
15249,1,5,51,1,2000,1,10,1
15250,1,5,51,1,2000,1,13,10
15251,2,5,51,1,2000,3,16,1
15252,1,2,51,1,2000,7,6,10
15253,1,5,51,1,2000,8,30,11
15254,1,5,51,1,2000,9,14,11
15255,2,5,51,1,2000,10,10,10
15256,2,5,51,1,2000,12,6,1
15257,1,5,51,1,2001,3,1,10
15258,1,5,51,1,2002,3,14,19
15259,1,5,51,1,2002,4,2,24
15260,2,5,51,1,2002,6,12,25
15261,6,5,51,1,2002,11,14,1
15262,1,1,53,1,1993,1,5,11
15264,1,5,53,1,1998,10,13,11
15265,1,5,53,1,2001,8,28,11
15266,1,5,54,1,2000,4,19,11
15267,1,5,56,1,1992,1,22,26
